Maintenance_ID,Truck_ID,Maintenance_Date,Maintenance_Type,Downtime_Hours,Maintenance_Cost,Failure_Flag
1326497,911515,2024-03-13 12:42:23,Engine,27.5,159622.04,0
1326498,912877,2025-07-26 00:19:18,Inspection,11.1,49101.3,0
1326499,913224,2023-06-12 17:11:40,Preventive,18.8,59108.72,0
1326500,913290,2024-08-19 00:02:13,Engine,113.4,286879.94,0
1326501,912015,2023-10-14 03:59:26,Preventive,42.0,175647.26,0
1326502,910897,2023-05-18 23:07:46,Corrective,33.4,198373.41,0
1326503,910240,2024-03-13 19:05:30,Corrective,52.0,117686.44,0
1326504,913793,2023-10-02 20:41:34,Engine,83.8,128109.78,0
1326505,910118,2025-10-28 01:59:34,Engine,88.4,175256.89,0
1326506,910594,2023-02-09 00:48:28,Tire,93.4,75620.32,0
1326507,910974,2023-04-01 02:09:13,Engine,77.5,154785.84,0
1326508,913143,2024-09-24 02:20:56,Tire,50.2,83395.18,1
1326509,912258,2023-12-11 01:36:18,Inspection,24.1,43719.15,0
1326510,912695,2025-12-01 04:37:29,Inspection,46.2,85469.51,0
1326511,910258,2024-01-07 09:34:34,Inspection,47.8,297867.14,0
1326512,911360,2025-09-08 07:39:08,Inspection,54.6,95917.07,1
1326513,910253,2025-08-23 18:14:14,Inspection,110.8,268945.6,0
1326514,913407,2023-05-21 18:55:57,Engine,93.8,238265.85,0
1326515,912947,2023-03-31 22:12:46,Preventive,24.9,76653.83,1
1326516,913996,2023-09-08 03:00:58,Corrective,108.7,125920.23,0
1326517,911117,2025-12-28 23:34:47,Inspection,102.5,105491.95,0
1326518,911408,2025-09-28 17:05:11,Tire,71.4,201063.21,0
1326519,912851,2024-06-27 14:19:38,Engine,39.5,185598.44,0
1326520,911257,2023-08-16 03:47:24,Engine,17.8,208354.4,0
1326521,911872,2025-04-09 11:05:30,Corrective,52.5,41741.1,0
1326522,911750,2024-08-20 12:31:09,Inspection,101.2,294955.94,0
1326523,911366,2023-10-17 10:02:38,Corrective,71.5,296716.37,0
1326524,913476,2023-11-19 17:45:24,Tire,119.9,9179.39,1
1326525,911563,2025-03-15 00:29:59,Inspection,48.2,136710.39,1
1326526,912394,2025-04-12 11:02:21,Preventive,82.9,198303.3,1
1326527,913955,2024-11-06 04:32:20,Engine,78.4,262289.17,0
1326528,911994,2024-03-14 00:28:13,Inspection,100.2,206573.08,0
1326529,911808,2023-03-27 16:03:52,Corrective,82.0,162665.94,0
1326530,913341,2023-03-15 13:19:04,Corrective,87.7,247060.24,0
1326531,912191,2023-03-08 23:42:39,Preventive,24.6,157252.53,0
1326532,911872,2024-06-20 08:36:25,Corrective,33.7,164605.38,0
1326533,911856,2025-10-09 01:01:24,Engine,30.6,212846.51,1
1326534,910947,2023-05-17 13:26:17,Tire,7.8,255261.89,0
1326535,912845,2025-06-27 12:28:23,Inspection,102.0,209364.02,0
1326536,910425,2023-01-24 02:13:04,Engine,88.7,250869.85,0
1326537,913883,2024-12-15 09:59:39,Inspection,33.0,145263.52,0
1326538,912308,2023-09-06 08:21:12,Inspection,118.4,287144.77,0
1326539,912122,2025-07-03 05:28:56,Preventive,77.8,142376.73,0
1326540,910653,2024-08-20 22:21:34,Inspection,41.9,229332.38,0
1326541,910791,2025-10-16 19:12:33,Preventive,27.6,60161.94,0
1326542,910320,2023-09-05 18:15:01,Preventive,92.6,141728.47,1
1326543,910991,2024-05-25 06:59:32,Corrective,116.2,64884.15,0
1326544,912890,2023-06-01 11:40:11,Tire,71.9,134924.4,0
1326545,910994,2023-02-09 04:21:45,Corrective,51.6,27706.53,0
1326546,912582,2024-12-16 08:15:38,Engine,107.9,20037.52,0
1326547,910405,2023-03-05 03:21:37,Inspection,72.3,132183.81,0
1326548,912821,2025-09-24 13:23:27,Inspection,2.7,3114.59,0
1326549,911900,2025-02-27 21:07:50,Preventive,72.2,239084.62,1
1326550,913184,2024-10-13 05:55:07,Preventive,72.6,270835.9,0
1326551,913617,2023-06-12 19:20:44,Engine,48.3,105813.0,0
1326552,910469,2024-11-30 11:09:00,Corrective,33.1,100267.85,0
1326553,910830,2024-03-29 05:07:41,Preventive,36.6,2517.87,0
1326554,910805,2024-07-09 15:49:47,Inspection,7.4,22705.34,1
1326555,910266,2025-11-24 18:19:17,Preventive,2.4,28657.49,0
1326556,912009,2025-03-06 18:11:23,Preventive,76.2,23921.18,0
1326557,910041,2025-11-03 11:29:56,Engine,71.3,155089.21,0
1326558,911822,2025-05-04 20:16:13,Engine,14.3,296780.18,1
1326559,912979,2023-12-01 19:23:37,Preventive,113.6,182864.84,0
1326560,912350,2024-08-02 05:27:22,Engine,4.6,201781.47,0
1326561,913873,2023-08-29 10:22:29,Corrective,64.1,139238.49,0
1326562,912527,2023-08-05 11:06:45,Tire,70.5,202775.1,0
1326563,910560,2024-12-11 14:22:13,Tire,71.8,96214.3,0
1326564,913186,2024-01-22 04:21:58,Tire,111.6,192824.8,0
1326565,912633,2024-02-09 23:11:39,Preventive,51.1,59932.57,0
1326566,911635,2025-05-12 03:09:12,Preventive,67.7,125998.41,0
1326567,910313,2024-10-12 00:32:32,Preventive,30.3,96819.69,0
1326568,911552,2025-07-29 01:20:17,Corrective,35.3,116728.71,0
1326569,911400,2025-05-14 06:56:15,Inspection,72.1,135205.38,0
1326570,910944,2023-02-27 14:58:31,Corrective,23.9,248549.62,0
1326571,911546,2025-05-05 01:55:37,Tire,7.7,5797.81,1
1326572,910577,2025-10-05 14:35:47,Engine,53.2,215636.51,0
1326573,910371,2024-07-03 08:03:31,Inspection,95.4,111643.92,0
1326574,913434,2023-09-29 03:02:34,Engine,91.7,46286.97,0
1326575,912812,2024-08-03 16:08:18,Engine,21.0,2968.95,0
1326576,911200,2023-03-28 14:54:05,Preventive,2.8,164149.57,0
1326577,911192,2024-03-25 07:30:13,Corrective,74.3,255868.5,0
1326578,913424,2023-03-21 15:06:35,Inspection,49.2,81920.16,1
1326579,910042,2023-10-30 19:52:39,Preventive,116.9,215580.44,0
1326580,911239,2024-05-25 03:47:05,Tire,37.4,150962.87,1
1326581,913535,2023-08-18 07:26:08,Preventive,78.0,185165.06,0
1326582,910838,2024-06-14 23:24:23,Inspection,86.1,177607.39,0
1326583,912271,2023-07-03 01:32:39,Preventive,0.3,37749.27,0
1326584,910252,2024-04-17 12:18:14,Engine,1.3,201525.01,0
1326585,912497,2025-10-19 14:35:09,Engine,79.3,190926.09,0
1326586,910126,2023-10-21 20:43:06,Tire,42.1,92686.5,0
1326587,910740,2025-03-04 20:49:47,Engine,49.3,209986.37,0
1326588,913404,2023-02-14 17:45:06,Preventive,93.4,22786.56,0
1326589,913964,2023-06-07 01:34:32,Inspection,117.6,33336.52,0
1326590,912583,2025-03-14 17:11:35,Corrective,50.4,293070.34,0
1326591,910313,2025-08-18 22:22:30,Preventive,64.1,206407.15,0
1326592,913646,2025-12-05 10:32:52,Engine,12.7,211035.71,1
1326593,913967,2023-05-24 05:16:19,Corrective,37.3,102221.08,1
1326594,911942,2023-05-18 21:22:56,Tire,94.7,230882.47,0
1326595,911347,2024-07-14 02:30:48,Preventive,2.0,66890.11,0
1326596,912986,2025-08-23 13:08:03,Inspection,98.6,10197.38,0
1326597,912721,2025-11-07 18:16:47,Preventive,72.2,229545.33,0
1326598,912075,2024-06-28 07:21:38,Inspection,86.8,30196.72,0
1326599,912665,2025-06-27 10:24:24,Tire,84.6,238906.77,0
1326600,910252,2023-11-08 21:36:36,Inspection,76.9,275474.19,0
1326601,912317,2023-09-29 21:36:10,Tire,108.1,78549.58,0
1326602,912609,2024-01-10 22:51:32,Corrective,93.1,124770.65,0
1326603,911862,2025-03-31 14:04:02,Corrective,17.5,7954.64,0
1326604,911289,2023-07-14 16:31:55,Preventive,108.2,170987.7,1
1326605,910931,2023-06-19 19:47:54,Inspection,95.0,94188.99,0
1326606,911326,2025-10-30 14:35:49,Corrective,40.4,17919.06,0
1326607,911200,2025-08-08 08:57:01,Corrective,106.6,21825.56,0
1326608,911486,2024-03-28 14:46:43,Corrective,64.4,130912.0,0
1326609,912017,2025-12-12 12:22:45,Engine,109.0,57531.34,1
1326610,913298,2023-08-25 11:38:46,Engine,51.4,253740.04,1
1326611,910203,2024-01-30 05:23:00,Inspection,86.0,110361.0,0
1326612,911833,2024-05-25 14:39:37,Inspection,69.6,17270.61,0
1326613,912362,2024-08-27 01:51:47,Tire,18.4,283360.45,0
1326614,912214,2024-09-30 18:48:09,Engine,111.8,102751.1,0
1326615,912045,2023-11-02 22:10:02,Corrective,87.1,151915.64,0
1326616,910286,2025-03-09 17:54:18,Inspection,68.8,156916.46,0
1326617,912254,2024-04-20 06:27:34,Inspection,119.9,222614.59,0
1326618,911315,2024-10-21 00:44:54,Tire,88.5,294887.57,0
1326619,913423,2024-07-11 08:02:58,Engine,116.5,67943.11,0
1326620,913486,2023-09-18 21:42:51,Tire,67.0,243223.68,0
1326621,912708,2025-03-01 23:39:26,Corrective,92.7,265764.18,0
1326622,910577,2024-12-26 22:11:06,Tire,85.8,234766.59,0
1326623,912962,2025-11-26 21:43:57,Corrective,100.6,277686.72,1
1326624,910856,2024-03-01 03:24:12,Corrective,34.6,171520.3,0
1326625,911871,2024-11-05 19:42:26,Preventive,117.8,95962.71,0
1326626,911606,2024-02-09 22:18:34,Tire,36.4,40612.95,0
1326627,911995,2024-10-27 02:08:50,Tire,16.4,288034.09,0
1326628,912721,2024-01-13 04:08:30,Inspection,35.4,277380.61,0
1326629,910151,2023-07-28 14:26:52,Tire,73.0,170093.99,1
1326630,910035,2024-09-10 10:30:40,Inspection,46.3,287546.14,0
1326631,913275,2023-11-30 21:12:49,Corrective,22.1,98746.77,0
1326632,913465,2025-04-23 09:39:44,Engine,43.5,155807.43,0
1326633,910878,2024-04-06 22:33:42,Engine,109.8,94139.61,0
1326634,912422,2023-01-12 16:53:19,Corrective,90.8,213674.36,0
1326635,910025,2023-07-15 03:50:06,Inspection,103.5,32972.28,0
1326636,913159,2025-08-08 09:07:34,Corrective,81.6,61577.11,0
1326637,913971,2023-06-12 03:54:13,Engine,76.1,230747.76,0
1326638,910929,2024-02-11 09:49:39,Preventive,47.1,109642.76,1
1326639,910153,2024-06-22 10:38:23,Corrective,36.9,6190.92,0
1326640,910560,2024-07-20 10:58:40,Engine,49.9,201689.46,0
1326641,911182,2024-12-26 17:54:35,Preventive,20.0,94506.65,1
1326642,910844,2023-03-06 00:10:28,Preventive,33.9,278657.6,0
1326643,911065,2025-02-25 14:33:58,Corrective,40.1,118682.33,0
1326644,912460,2023-05-08 12:00:12,Corrective,17.2,50372.69,1
1326645,913231,2024-01-16 13:58:41,Engine,14.6,281549.89,0
1326646,912169,2024-11-17 17:45:46,Tire,66.3,145071.31,0
1326647,913359,2023-12-03 18:32:20,Preventive,93.6,119158.14,0
1326648,912883,2025-10-10 07:00:38,Tire,23.9,18270.49,1
1326649,913818,2025-01-27 00:13:21,Tire,108.1,198453.0,0
1326650,913254,2024-12-29 02:49:22,Preventive,60.3,95927.21,0
1326651,911545,2023-08-08 17:07:54,Engine,61.3,249674.3,0
1326652,910058,2024-10-07 20:37:07,Engine,71.3,204663.51,0
1326653,912350,2023-12-21 11:53:14,Corrective,23.1,98838.68,0
1326654,912391,2024-03-09 12:04:28,Tire,114.2,44885.41,1
1326655,912414,2023-05-05 05:55:34,Engine,48.1,113484.14,1
1326656,913987,2023-04-15 14:07:00,Inspection,116.4,36227.85,0
1326657,910171,2023-06-18 15:58:23,Engine,40.1,129660.51,0
1326658,911926,2025-04-10 18:44:36,Preventive,22.7,241850.48,0
1326659,911762,2023-10-02 23:09:50,Preventive,86.0,76092.62,1
1326660,913518,2023-07-26 13:59:27,Engine,94.6,275291.58,0
1326661,912041,2025-02-05 14:49:30,Corrective,4.3,279843.94,0
1326662,910027,2023-05-02 11:07:15,Preventive,102.9,220861.36,0
1326663,910789,2023-09-11 03:34:17,Corrective,51.6,141059.17,0
1326664,912423,2024-09-28 00:36:34,Preventive,12.7,1927.56,1
1326665,912940,2023-03-29 11:27:30,Corrective,116.7,146424.23,0
1326666,913782,2025-09-04 04:20:38,Inspection,95.2,91890.94,1
1326667,910776,2023-06-01 15:02:09,Preventive,0.6,23213.76,0
1326668,912511,2023-03-03 09:04:30,Inspection,70.4,178975.5,0
1326669,913857,2024-06-25 13:27:41,Corrective,99.0,165185.19,0
1326670,912373,2024-05-09 01:00:17,Tire,107.8,233500.34,0
1326671,911956,2023-12-15 06:15:27,Corrective,114.5,233517.65,0
1326672,910228,2025-07-19 03:20:22,Corrective,56.1,297795.49,0
1326673,910022,2024-09-14 07:33:04,Engine,35.9,281756.19,0
1326674,913427,2023-04-25 21:24:28,Corrective,15.8,121456.68,0
1326675,911871,2025-03-29 23:29:59,Inspection,115.6,247893.62,0
1326676,910425,2023-12-19 23:37:11,Preventive,113.0,281771.72,1
1326677,910514,2025-12-01 04:07:03,Tire,104.6,192632.38,0
1326678,913970,2023-06-13 08:18:01,Engine,60.6,62171.3,1
1326679,911967,2025-08-23 17:43:58,Preventive,11.5,189307.92,1
1326680,910612,2024-09-17 07:06:18,Preventive,99.6,190739.61,0
1326681,910902,2025-11-29 11:19:59,Inspection,18.6,48546.72,0
1326682,912172,2024-11-15 16:37:01,Engine,92.4,215072.36,0
1326683,910330,2025-07-18 10:53:04,Preventive,55.3,59808.6,0
1326684,912763,2024-07-14 04:06:50,Corrective,39.4,139815.51,0
1326685,910604,2023-08-05 11:20:49,Inspection,89.6,109765.88,0
1326686,913750,2023-01-22 06:04:22,Corrective,92.0,138185.98,0
1326687,910167,2024-03-05 04:16:54,Tire,4.7,75922.27,1
1326688,911240,2023-05-17 20:55:25,Tire,115.8,76225.24,0
1326689,913336,2023-08-29 20:12:21,Preventive,18.3,161696.5,0
1326690,911647,2023-07-21 01:28:56,Preventive,48.3,106789.76,0
1326691,913579,2023-04-14 17:13:32,Preventive,50.3,81392.17,0
1326692,911216,2024-04-08 15:47:17,Corrective,80.7,40701.16,1
1326693,910864,2023-08-21 16:50:44,Tire,66.7,57814.03,0
1326694,913273,2025-03-11 02:58:04,Engine,17.8,203592.9,0
1326695,911736,2023-11-01 19:16:55,Engine,50.7,35746.14,0
1326696,913889,2024-08-25 04:20:13,Tire,43.9,30402.21,0
1326697,910561,2024-03-28 23:52:50,Tire,58.3,163331.03,0
1326698,913150,2025-03-14 08:28:19,Engine,113.1,86799.72,0
1326699,910593,2025-02-04 19:11:23,Engine,64.8,140594.09,0
1326700,912127,2024-03-12 04:20:39,Preventive,8.6,88692.46,0
1326701,912693,2023-06-23 02:51:19,Inspection,8.0,58058.81,1
1326702,911556,2024-03-12 08:07:30,Tire,103.6,144071.46,0
1326703,910865,2024-10-19 02:09:49,Tire,16.2,69648.36,1
1326704,910980,2025-11-04 23:50:29,Tire,43.1,37800.82,0
1326705,911752,2023-03-25 15:02:09,Tire,50.7,101540.6,0
1326706,912479,2024-07-01 15:45:11,Preventive,77.4,160331.94,0
1326707,911372,2025-11-08 11:18:18,Tire,27.3,43633.74,1
1326708,911841,2024-02-09 04:32:21,Corrective,71.9,114009.84,0
1326709,910946,2024-11-29 07:09:59,Preventive,92.3,274704.76,0
1326710,910995,2024-01-05 00:48:28,Tire,41.5,15028.7,0
1326711,911901,2024-07-10 13:52:57,Tire,42.4,295212.47,1
1326712,913193,2023-10-22 10:40:55,Preventive,73.9,59645.17,0
1326713,910351,2024-06-25 23:18:30,Corrective,51.1,88274.61,0
1326714,912524,2024-09-15 02:23:37,Corrective,23.3,132643.55,0
1326715,912070,2023-04-18 09:18:47,Preventive,21.5,28454.72,0
1326716,913993,2024-12-09 19:19:11,Corrective,29.2,213432.91,0
1326717,911191,2024-02-14 12:46:27,Corrective,99.2,13129.71,0
1326718,913773,2023-11-24 00:49:08,Engine,100.1,26265.73,0
1326719,911054,2023-09-27 18:45:34,Tire,66.3,197196.9,0
1326720,910895,2025-04-07 22:12:45,Preventive,97.1,7577.73,0
1326721,913760,2025-09-23 17:27:46,Engine,73.9,29863.06,0
1326722,913284,2025-02-04 19:54:37,Corrective,119.2,55916.35,0
1326723,911772,2025-11-17 14:03:37,Tire,82.9,269046.58,0
1326724,910334,2025-03-01 16:32:40,Corrective,49.2,233656.32,0
1326725,910426,2023-04-18 01:59:05,Tire,97.3,214400.9,0
1326726,913865,2025-09-25 08:43:42,Preventive,117.0,59677.0,0
1326727,913628,2024-05-25 14:54:47,Corrective,37.7,198470.21,0
1326728,912264,2025-02-07 02:43:34,Tire,24.2,104885.14,0
1326729,911435,2025-10-06 20:24:50,Engine,102.1,258885.27,0
1326730,910098,2023-08-29 11:59:21,Inspection,28.0,198323.31,0
1326731,911927,2025-06-25 00:18:15,Preventive,0.7,165863.01,0
1326732,913727,2024-09-26 07:02:00,Corrective,48.3,136517.01,0
1326733,912225,2024-05-24 16:58:48,Inspection,93.9,46596.99,0
1326734,910166,2024-03-20 05:04:34,Engine,94.2,134377.06,0
1326735,912791,2024-08-31 18:42:07,Corrective,15.3,132779.63,0
1326736,913232,2024-10-19 04:35:01,Inspection,9.6,275633.1,0
1326737,910976,2023-03-22 02:09:37,Corrective,102.4,26566.38,0
1326738,910611,2025-02-02 22:00:59,Corrective,98.3,150166.84,0
1326739,910483,2023-03-29 17:03:01,Inspection,108.8,277981.79,1
1326740,911433,2025-05-15 17:19:36,Preventive,36.3,83807.11,0
1326741,913900,2024-04-30 11:15:18,Engine,24.1,54952.09,0
1326742,912458,2023-07-17 04:03:28,Inspection,62.4,210868.25,0
1326743,911737,2024-10-24 18:35:36,Inspection,118.5,14244.83,1
1326744,913511,2023-02-14 19:52:22,Engine,1.7,261090.79,1
1326745,913193,2023-12-12 11:05:31,Tire,111.2,88819.73,0
1326746,912758,2023-09-28 01:54:46,Engine,66.0,34645.56,0
1326747,912106,2024-07-09 23:03:28,Tire,0.7,203917.68,0
1326748,911170,2023-11-17 17:06:08,Inspection,108.6,120173.45,1
1326749,910634,2023-02-09 15:49:10,Corrective,20.3,273732.47,1
1326750,910348,2024-01-13 22:42:58,Inspection,79.7,90159.25,0
1326751,912585,2023-03-03 19:50:52,Corrective,5.7,129838.37,0
1326752,911746,2023-09-05 00:19:42,Engine,113.6,102078.51,1
1326753,912335,2025-10-12 04:17:46,Engine,117.4,168071.86,0
1326754,913404,2024-10-19 08:35:29,Engine,66.4,28953.33,0
1326755,913211,2025-12-17 11:01:49,Engine,94.2,138125.01,0
1326756,911983,2025-11-30 09:24:05,Tire,45.3,38826.62,0
1326757,913556,2025-10-12 00:38:13,Inspection,109.1,231812.94,0
1326758,911546,2023-10-28 11:25:55,Inspection,102.1,140149.02,0
1326759,912811,2024-06-05 08:38:32,Corrective,30.1,297684.93,1
1326760,913932,2023-08-21 21:35:48,Inspection,116.5,45414.01,0
1326761,910393,2024-05-07 13:21:23,Preventive,72.7,143296.88,0
1326762,911992,2025-07-21 21:31:08,Corrective,46.3,94790.62,0
1326763,910582,2024-05-01 06:47:35,Inspection,77.7,32544.47,1
1326764,911336,2024-02-15 16:54:51,Preventive,38.8,217275.71,0
1326765,913558,2024-03-08 20:04:30,Corrective,15.8,60021.94,0
1326766,911692,2023-11-12 03:19:43,Corrective,67.2,263204.29,0
1326767,913245,2023-12-16 23:08:14,Engine,103.7,50640.77,1
1326768,913792,2023-12-02 15:26:08,Engine,9.3,109375.21,0
1326769,913049,2023-04-19 22:18:36,Inspection,38.0,103924.87,0
1326770,910604,2023-07-12 09:28:45,Preventive,106.7,193275.09,0
1326771,913579,2023-09-28 07:38:43,Preventive,0.7,13070.61,0
1326772,912575,2025-04-26 02:33:19,Preventive,38.6,130378.46,0
1326773,913320,2023-03-04 10:20:02,Corrective,30.9,228845.89,1
1326774,910772,2023-02-05 07:17:19,Engine,62.0,239058.77,0
1326775,911380,2024-08-13 06:31:35,Inspection,80.6,87708.2,0
1326776,911703,2025-10-07 15:51:45,Preventive,56.1,160439.73,0
1326777,910215,2024-05-05 12:38:22,Engine,9.0,114529.4,1
1326778,912042,2025-04-12 09:27:53,Engine,63.1,277506.27,0
1326779,912344,2023-08-17 05:03:45,Preventive,32.2,52626.8,0
1326780,910628,2025-01-27 08:18:53,Corrective,112.6,149544.76,0
1326781,912339,2023-08-26 00:26:03,Preventive,102.4,11265.92,1
1326782,911788,2024-10-09 02:44:25,Tire,3.5,138439.14,0
1326783,910600,2024-04-07 10:07:16,Inspection,21.3,244865.64,0
1326784,912008,2025-07-04 06:30:07,Preventive,36.8,18569.13,0
1326785,912604,2023-06-08 20:27:52,Inspection,71.5,92029.7,0
1326786,911177,2024-07-17 06:38:35,Engine,63.6,189973.58,0
1326787,910073,2024-09-28 02:16:03,Engine,119.1,67046.57,0
1326788,911805,2023-04-20 03:04:43,Inspection,78.7,189517.06,0
1326789,910816,2023-03-23 05:28:53,Preventive,22.8,254533.41,0
1326790,910421,2024-10-05 04:17:42,Inspection,43.8,62080.83,1
1326791,913453,2023-09-06 22:55:31,Corrective,46.1,142679.98,0
1326792,911554,2025-12-22 16:40:48,Corrective,74.7,79902.68,0
1326793,913519,2023-10-17 01:26:39,Tire,88.6,38915.05,0
1326794,911973,2023-04-18 06:51:32,Inspection,61.0,190095.26,1
1326795,910645,2025-01-11 13:32:02,Preventive,85.1,111579.74,0
1326796,910586,2024-03-03 16:03:18,Preventive,6.0,249683.7,0
1326797,910575,2024-09-22 21:18:22,Engine,37.9,125606.33,0
1326798,912883,2024-08-05 15:48:21,Corrective,76.6,190426.0,0
1326799,913269,2023-02-03 21:11:52,Engine,43.6,47544.06,0
1326800,912691,2025-04-08 06:01:43,Inspection,49.0,210430.35,0
1326801,910953,2023-04-25 10:42:50,Tire,87.7,178490.85,0
1326802,910619,2025-10-05 09:05:18,Corrective,85.7,12974.04,0
1326803,911548,2025-07-04 10:03:30,Inspection,95.5,49738.65,0
1326804,912695,2024-05-22 04:02:28,Engine,57.3,54938.13,0
1326805,912424,2023-05-28 23:29:02,Preventive,111.5,42028.03,0
1326806,910672,2025-10-31 15:33:47,Tire,96.2,228894.02,0
1326807,912788,2024-09-30 00:56:44,Corrective,48.0,272919.37,0
1326808,911189,2024-02-16 15:38:29,Inspection,5.4,210613.24,0
1326809,912394,2025-01-30 00:47:31,Preventive,86.5,295266.8,0
1326810,910449,2025-03-01 13:48:06,Tire,99.6,292527.11,0
1326811,911500,2023-06-27 10:00:32,Corrective,12.8,224429.93,0
1326812,912095,2024-01-23 12:31:50,Preventive,75.2,111730.49,0
1326813,912905,2023-12-14 21:34:51,Corrective,17.7,231606.11,1
1326814,911776,2023-01-17 05:57:17,Engine,88.7,277034.03,0
1326815,911013,2024-03-07 13:19:10,Preventive,54.9,14021.21,0
1326816,912030,2025-02-08 11:35:06,Inspection,44.8,45288.99,0
1326817,912197,2025-08-18 13:17:11,Preventive,110.8,269788.4,0
1326818,912127,2025-11-23 20:10:24,Engine,51.2,268665.2,0
1326819,910895,2025-02-06 19:00:38,Inspection,59.1,143044.49,1
1326820,913488,2023-08-07 23:50:07,Corrective,95.9,297555.78,0
1326821,910754,2025-08-29 14:06:23,Engine,13.9,32291.05,0
1326822,911592,2023-12-05 20:38:40,Inspection,35.1,213201.45,0
1326823,911571,2024-01-31 20:52:55,Inspection,72.5,169078.11,0
1326824,913524,2023-10-28 10:26:09,Inspection,64.8,33585.03,0
1326825,913452,2024-03-29 00:12:49,Preventive,39.0,192875.73,0
1326826,913378,2024-06-20 01:40:53,Corrective,27.3,45796.37,0
1326827,913383,2025-11-13 12:43:08,Inspection,55.0,228799.25,0
1326828,913779,2023-11-02 05:15:58,Corrective,82.6,249625.61,0
1326829,912522,2023-10-05 12:18:36,Corrective,108.3,178199.44,0
1326830,913937,2025-05-26 14:31:50,Preventive,18.4,110909.37,0
1326831,911707,2025-07-15 20:37:16,Preventive,94.3,256929.21,0
1326832,911243,2024-05-11 19:04:47,Inspection,7.9,56651.86,0
1326833,910999,2024-07-12 22:30:38,Tire,65.4,181522.2,0
1326834,912142,2023-10-25 04:23:51,Tire,47.4,93576.16,0
1326835,910489,2023-08-20 07:23:20,Inspection,95.4,254496.5,0
1326836,910680,2023-11-10 05:05:13,Engine,38.2,72706.84,0
1326837,910711,2023-07-30 13:25:21,Preventive,34.6,94586.91,0
1326838,910345,2025-09-15 07:00:42,Tire,20.3,115120.99,0
1326839,910909,2023-04-21 10:30:27,Tire,48.9,22602.85,0
1326840,911387,2025-03-24 06:11:13,Engine,66.9,13193.49,0
1326841,911727,2024-02-25 09:04:41,Engine,40.7,298994.47,0
1326842,910225,2025-11-09 19:21:15,Corrective,17.4,7310.73,0
1326843,913451,2025-05-21 17:57:27,Corrective,98.0,277424.78,0
1326844,912429,2024-05-13 12:29:28,Corrective,71.7,154475.38,0
1326845,913683,2023-01-20 11:24:25,Corrective,46.2,89366.49,0
1326846,911798,2024-03-29 04:35:59,Tire,75.0,103495.2,0
1326847,913953,2025-06-28 06:03:28,Corrective,43.3,185314.76,1
1326848,912588,2024-02-26 13:41:19,Inspection,48.0,71159.63,1
1326849,910578,2023-11-04 11:20:14,Engine,103.4,284937.09,0
1326850,911382,2024-11-26 03:17:22,Corrective,81.6,174699.47,0
1326851,911926,2024-12-05 23:00:47,Engine,50.1,165801.54,0
1326852,912287,2025-11-09 03:25:31,Inspection,75.7,214395.45,0
1326853,910489,2023-05-13 06:08:20,Inspection,81.4,60397.65,0
1326854,912432,2024-01-23 20:42:53,Preventive,8.3,264082.97,0
1326855,911081,2025-12-30 09:12:06,Preventive,55.9,26741.74,0
1326856,912044,2023-06-22 04:49:18,Engine,6.4,252264.57,0
1326857,912681,2025-10-17 04:22:28,Inspection,86.9,119482.11,0
1326858,913862,2024-05-09 22:10:47,Preventive,71.1,124754.98,0
1326859,911244,2023-04-10 06:53:59,Inspection,23.8,100774.47,0
1326860,910086,2025-01-16 17:32:58,Corrective,4.3,250667.43,1
1326861,912188,2023-04-19 22:05:48,Engine,61.7,274543.0,1
1326862,911597,2024-08-14 11:25:39,Preventive,54.1,88022.9,0
1326863,911850,2025-08-20 16:55:10,Tire,84.1,105972.87,0
1326864,911423,2023-07-07 00:57:19,Corrective,101.4,34358.75,0
1326865,913799,2025-09-28 00:02:57,Preventive,10.0,75484.64,0
1326866,912799,2025-01-16 14:28:02,Preventive,15.9,103855.62,0
1326867,911942,2024-05-13 00:14:06,Engine,66.3,199206.68,0
1326868,910937,2025-11-07 08:18:17,Inspection,119.8,13239.95,0
1326869,911542,2025-12-15 06:31:27,Tire,97.3,192792.24,0
1326870,911701,2024-02-22 10:48:53,Corrective,118.5,22198.7,0
1326871,911530,2023-07-24 20:08:42,Corrective,107.7,292163.67,0
1326872,913858,2023-02-04 07:09:23,Inspection,99.9,102443.77,0
1326873,911247,2025-06-11 10:03:41,Inspection,104.8,62476.13,1
1326874,911300,2025-05-10 02:21:40,Preventive,54.4,253386.15,0
1326875,912980,2023-06-23 22:31:16,Corrective,107.7,63353.73,0
1326876,913547,2025-06-10 10:53:34,Inspection,70.5,21172.13,0
1326877,911324,2024-11-21 22:31:52,Engine,113.6,236149.19,0
1326878,913761,2025-01-04 09:51:02,Corrective,1.6,267369.51,0
1326879,911739,2025-08-12 16:17:19,Tire,75.2,170142.88,0
1326880,912798,2024-03-13 16:31:32,Tire,109.0,205536.16,0
1326881,913101,2023-06-16 07:54:26,Inspection,106.3,238344.85,0
1326882,913099,2024-10-27 23:44:32,Engine,4.3,240583.65,0
1326883,911755,2023-07-14 22:36:11,Preventive,43.6,2718.67,0
1326884,913108,2025-04-23 01:42:59,Engine,25.9,96282.77,0
1326885,911975,2023-10-23 23:08:43,Preventive,18.3,87057.44,0
1326886,911402,2025-11-07 19:26:00,Tire,49.9,285711.19,0
1326887,913977,2025-07-07 02:13:13,Corrective,64.3,120325.33,0
