Fuel_ID,Truck_ID,Fuel_Date,Fuel_Type,Liters_KWh,Unit_Price,Fuel_Cost
12134580,910098,2024-05-01 07:17:09,CNG,529.14,71.76,60257.22
12134581,911768,2025-12-09 02:45:35,Diesel,598.8,110.74,1800.88
12134582,911182,2025-08-12 00:50:53,CNG,564.18,112.07,14293.17
12134583,912035,2023-09-23 21:01:14,Electric,303.06,82.47,63383.84
12134584,910479,2024-10-26 18:32:50,Diesel,243.49,110.32,38109.81
12134585,910565,2025-11-16 18:07:57,Diesel,522.0,30.18,33083.74
12134586,910727,2025-11-10 06:44:58,Electric,149.36,56.48,3043.32
12134587,913882,2025-01-15 11:54:40,CNG,542.36,83.64,54736.18
12134588,913120,2024-07-24 14:24:03,Diesel,478.05,12.59,11026.32
12134589,913023,2025-01-02 03:19:06,Electric,11.19,52.71,49831.22
12134590,913876,2024-06-29 06:00:54,Electric,142.21,86.19,6159.62
12134591,912358,2023-09-13 11:03:22,Electric,187.23,73.06,537.64
12134592,912269,2025-08-12 17:50:18,CNG,179.39,98.85,52067.51
12134593,912214,2023-02-12 13:34:47,Diesel,263.45,65.01,55354.17
12134594,911951,2025-01-02 07:12:18,Diesel,405.57,97.33,65417.98
12134595,910967,2025-09-29 01:48:23,Electric,484.34,12.02,45738.11
12134596,912001,2024-12-11 22:58:15,CNG,186.25,27.16,48243.94
12134597,912902,2025-01-28 21:27:24,CNG,277.95,93.06,16157.44
12134598,911594,2023-04-26 11:59:59,CNG,378.62,111.91,8000.33
12134599,912858,2023-05-02 03:18:08,CNG,542.15,5.66,63888.22
12134600,912786,2025-04-07 18:16:11,Diesel,558.19,61.2,49175.24
12134601,913726,2023-07-14 04:13:34,Electric,554.29,19.8,51027.88
12134602,913101,2025-03-20 09:55:35,Diesel,179.19,99.29,2258.57
12134603,913339,2024-10-18 03:39:12,Electric,137.25,110.28,35208.11
12134604,913847,2023-10-25 19:11:29,CNG,229.75,57.87,49156.0
12134605,913712,2025-08-30 03:27:00,CNG,460.58,73.36,40166.41
12134606,912927,2025-06-23 15:12:05,Diesel,214.38,38.59,63915.47
12134607,912425,2023-04-07 21:31:42,Diesel,136.05,82.76,66594.52
12134608,910184,2024-10-04 13:31:17,CNG,430.82,110.64,25565.46
12134609,913981,2025-02-02 10:26:58,Diesel,249.24,73.96,15696.14
12134610,912265,2023-01-08 17:31:25,Electric,278.73,63.26,54864.74
12134611,912076,2025-10-09 13:29:53,Electric,261.44,115.51,22692.34
12134612,910989,2023-03-02 07:22:05,Electric,84.66,39.33,60330.58
12134613,913330,2025-07-27 10:53:39,CNG,217.81,57.84,8394.84
12134614,911398,2023-07-28 04:36:15,CNG,144.25,31.86,13313.8
12134615,910690,2023-12-28 22:02:43,CNG,59.59,63.17,8275.65
12134616,910556,2023-02-10 13:28:13,Electric,69.61,12.27,15563.23
12134617,912165,2023-07-23 05:53:18,CNG,340.41,54.65,26704.19
12134618,911519,2023-10-26 00:55:33,Electric,109.79,11.09,65216.69
12134619,911160,2023-12-24 01:58:26,Electric,148.9,53.42,37703.45
12134620,912940,2023-10-06 00:16:14,CNG,410.32,5.4,38046.52
12134621,912341,2023-05-07 11:16:28,CNG,263.35,91.74,17228.23
12134622,910669,2023-03-03 03:10:19,Electric,56.81,33.19,7340.55
12134623,910467,2025-04-21 17:15:28,Electric,358.06,28.09,14745.78
12134624,910455,2023-04-13 14:57:40,Electric,372.88,26.91,35093.15
12134625,913962,2024-12-02 16:09:48,Diesel,85.81,86.46,66342.18
12134626,912393,2025-07-23 18:34:27,Electric,597.85,65.97,66604.45
12134627,912310,2025-03-02 09:00:14,Electric,556.77,15.54,60187.3
12134628,913436,2023-09-01 05:56:41,Diesel,37.36,89.39,66204.31
12134629,912372,2024-03-09 23:53:32,CNG,580.25,86.3,33743.62
12134630,912242,2025-06-28 11:36:31,Electric,281.48,27.2,66979.27
12134631,910799,2025-09-09 12:04:33,Diesel,592.86,78.52,27424.84
12134632,912415,2025-07-15 02:05:08,Diesel,39.67,107.65,9002.4
12134633,911174,2023-06-15 06:19:16,Electric,564.02,92.7,11352.41
12134634,911538,2025-05-28 10:40:22,Electric,554.28,37.01,10225.47
12134635,910012,2025-08-11 05:21:00,CNG,220.31,67.82,14481.68
12134636,911949,2023-07-24 00:32:24,CNG,366.7,71.11,20542.11
12134637,913360,2025-01-03 22:31:30,CNG,311.12,70.58,29084.37
12134638,913598,2023-12-31 11:39:38,CNG,274.31,35.16,49040.19
12134639,912564,2024-08-06 08:41:27,Electric,364.42,43.37,51101.14
12134640,910130,2023-10-08 19:56:15,CNG,378.48,117.72,10745.34
12134641,913691,2025-02-13 07:43:04,Electric,88.44,33.06,51925.96
12134642,912235,2025-06-17 18:06:33,CNG,103.74,65.87,62579.2
12134643,911776,2024-12-24 01:54:15,CNG,27.28,68.63,6894.74
12134644,912373,2023-01-06 10:27:24,CNG,289.89,68.19,67338.36
12134645,910723,2023-04-15 19:44:47,Diesel,419.56,24.91,15094.81
12134646,913000,2024-02-23 18:10:15,Diesel,519.45,98.15,51317.48
12134647,911843,2024-10-28 18:06:27,Diesel,447.61,50.65,60524.82
12134648,913452,2023-09-20 22:08:39,Diesel,265.08,9.17,16736.97
12134649,911770,2023-06-23 06:53:58,Diesel,508.76,40.77,28133.3
12134650,912391,2025-08-08 16:07:08,Diesel,586.9,107.6,53209.26
12134651,912887,2024-10-22 07:53:26,Electric,112.61,32.12,23922.66
12134652,910637,2024-08-14 21:47:31,CNG,455.5,101.84,5247.82
12134653,913342,2024-01-17 08:43:18,Electric,354.85,67.52,41761.38
12134654,911067,2023-03-02 21:03:26,Diesel,535.15,52.2,1269.5
12134655,912784,2024-09-05 03:43:09,Electric,75.24,21.66,54821.6
12134656,910293,2024-01-14 02:21:34,CNG,135.86,35.97,52449.91
12134657,913804,2024-02-17 21:30:08,Electric,266.88,27.94,44055.04
12134658,913311,2024-01-25 11:26:15,CNG,478.71,13.63,41370.4
12134659,911324,2025-08-02 15:24:06,CNG,318.61,99.07,62460.7
12134660,911209,2024-10-25 09:17:21,CNG,205.73,8.99,37088.31
12134661,911871,2025-02-07 02:25:58,Diesel,274.03,90.57,67365.63
12134662,913160,2024-08-18 04:08:01,Diesel,314.1,27.29,18348.36
12134663,910874,2025-10-14 06:59:27,CNG,287.16,72.35,44784.38
12134664,912717,2023-05-21 21:02:47,Electric,507.43,117.93,15075.22
12134665,911022,2025-10-30 20:25:34,Electric,467.25,107.68,68146.31
12134666,913606,2025-06-19 12:02:13,Electric,338.5,68.49,48753.25
12134667,912868,2025-06-19 08:41:06,CNG,426.41,75.84,54992.26
12134668,910166,2023-11-12 02:52:01,CNG,58.18,29.37,4409.09
12134669,912487,2023-02-04 18:57:43,Electric,495.77,69.09,7456.02
12134670,913969,2025-01-09 23:14:27,Diesel,71.64,97.19,15521.38
12134671,911990,2023-12-08 13:57:16,Electric,588.2,58.83,55819.01
12134672,913473,2024-03-26 05:41:25,Diesel,296.09,101.88,6137.73
12134673,912999,2024-06-25 06:00:52,Electric,343.35,90.86,53097.72
12134674,913466,2023-10-30 14:33:59,Diesel,344.18,45.63,52525.68
12134675,910227,2025-12-13 21:43:26,Diesel,18.68,100.0,28950.46
12134676,911890,2024-07-30 14:41:49,Diesel,402.67,54.58,40810.55
12134677,912163,2024-07-08 16:26:25,CNG,395.27,102.89,11999.67
12134678,910272,2023-12-01 12:12:00,Diesel,130.08,85.66,13689.63
12134679,912225,2025-06-02 06:09:05,Diesel,358.38,49.53,43649.57
12134680,913660,2023-03-01 18:09:42,Diesel,553.71,112.36,51730.45
12134681,910213,2023-09-16 09:15:47,Electric,236.48,41.53,18103.35
12134682,912122,2025-06-01 01:17:38,Electric,394.86,18.53,41785.55
12134683,912430,2024-05-07 09:20:25,Electric,7.35,67.56,49790.34
12134684,913379,2025-08-06 00:46:43,Diesel,424.61,33.0,68818.2
12134685,911461,2023-02-27 22:41:26,Diesel,97.25,109.84,41160.8
12134686,910872,2025-07-28 04:53:55,Diesel,238.44,62.81,13667.14
12134687,913901,2023-08-27 11:13:58,Diesel,142.7,8.87,28109.74
12134688,913789,2025-11-09 00:32:43,Diesel,147.59,65.68,69048.53
12134689,911562,2025-03-29 16:07:17,Diesel,399.08,43.31,46999.2
12134690,913422,2024-03-10 12:34:48,Diesel,31.44,93.2,30572.43
12134691,913361,2023-11-08 07:15:16,Electric,471.0,93.15,2848.26
12134692,912774,2024-08-16 07:49:01,Electric,586.0,87.22,61523.1
12134693,912127,2023-01-28 19:19:32,CNG,39.65,65.46,50313.27
12134694,910749,2025-04-07 22:06:07,Electric,510.43,13.44,6777.64
12134695,911602,2025-11-09 08:08:46,Electric,577.76,59.45,23898.8
12134696,913676,2024-08-20 01:54:54,Diesel,381.72,10.32,40390.59
12134697,912511,2024-02-02 00:26:03,Diesel,357.75,98.42,35032.23
12134698,910610,2024-11-08 02:05:07,Diesel,273.71,70.63,29696.3
12134699,911970,2024-04-11 01:28:18,Electric,67.11,79.62,52351.34
12134700,911988,2024-08-14 15:04:42,Diesel,361.96,81.51,51192.01
12134701,910380,2024-08-13 10:17:25,Diesel,43.69,102.07,34538.49
12134702,910320,2023-05-19 17:53:28,Electric,391.13,29.45,44240.81
12134703,912419,2023-05-25 13:42:57,Electric,38.22,32.27,32257.55
12134704,911665,2025-09-14 13:52:15,Diesel,507.86,116.69,16308.65
12134705,912787,2025-02-19 04:20:27,Diesel,533.7,119.22,63281.75
12134706,912312,2023-09-19 21:55:51,Electric,298.8,108.95,44165.13
12134707,913876,2023-10-08 06:03:26,CNG,95.87,16.18,35191.85
12134708,910921,2023-04-16 08:18:07,Electric,199.55,39.56,40644.98
12134709,910968,2025-06-01 13:19:48,Electric,32.46,85.91,33736.76
12134710,910197,2025-05-16 07:18:56,Electric,495.02,58.58,43158.99
12134711,911620,2024-07-18 08:26:17,Electric,434.09,43.28,28311.46
12134712,913740,2025-12-06 14:37:39,CNG,587.9,13.92,24734.92
12134713,912866,2023-06-17 21:35:51,CNG,322.07,76.51,39085.36
12134714,910852,2023-04-30 22:01:43,CNG,153.59,110.26,69325.17
12134715,911609,2024-09-10 17:17:43,CNG,561.74,32.31,49542.77
12134716,911026,2025-08-14 12:27:21,CNG,554.99,80.1,39822.16
12134717,912631,2024-07-04 02:26:41,CNG,569.04,52.94,18321.74
12134718,912140,2023-05-18 23:08:18,Electric,419.95,84.6,11230.66
12134719,911296,2025-05-22 10:01:02,CNG,525.53,58.5,54377.63
12134720,913019,2023-02-15 18:45:57,Electric,265.29,103.59,53140.63
12134721,910461,2025-01-23 19:45:16,CNG,195.19,102.16,57587.14
12134722,911099,2024-04-26 13:42:01,Electric,78.09,81.87,51445.13
12134723,910426,2023-03-15 20:51:03,Electric,172.54,17.56,46029.26
12134724,912488,2024-03-27 03:47:07,CNG,348.21,63.71,42314.41
12134725,913654,2024-04-13 22:12:37,Diesel,540.31,116.43,36577.9
12134726,910552,2025-07-19 00:50:47,CNG,83.82,96.67,47739.6
12134727,912593,2023-06-24 15:09:52,CNG,462.06,48.04,68736.87
12134728,910554,2025-02-24 11:07:03,Electric,372.23,85.26,46090.68
12134729,911014,2025-01-15 21:29:52,CNG,387.35,23.66,3035.44
12134730,911040,2024-09-02 20:55:45,CNG,485.3,66.49,60262.98
12134731,911686,2024-04-16 18:21:27,Electric,490.02,74.96,60717.64
12134732,911471,2023-01-10 16:14:39,CNG,253.86,101.6,53879.7
12134733,912721,2025-10-24 03:24:43,CNG,74.56,92.69,22253.53
12134734,913017,2023-05-28 21:38:54,CNG,503.46,96.87,25833.4
12134735,910383,2024-06-15 01:29:55,CNG,45.76,18.46,64873.2
12134736,911465,2025-11-23 05:33:30,Diesel,67.88,103.83,53553.16
12134737,913382,2025-03-28 01:22:46,Diesel,171.84,14.94,24994.33
12134738,912892,2023-08-10 15:51:46,Diesel,312.68,7.93,67626.11
12134739,910104,2024-04-29 05:26:50,CNG,48.71,106.89,43835.88
12134740,910262,2025-11-23 03:51:47,CNG,559.09,32.41,32578.05
12134741,910558,2023-10-19 08:25:21,Electric,536.9,57.2,698.16
12134742,911419,2025-12-28 00:46:07,CNG,27.35,23.69,43552.68
12134743,911968,2025-09-03 19:20:44,Electric,228.84,34.96,1030.68
12134744,910235,2024-06-25 21:18:51,CNG,54.7,119.78,21280.51
12134745,912851,2024-05-19 11:31:14,Diesel,88.12,26.38,54262.2
12134746,910377,2023-03-23 21:41:18,CNG,97.21,63.28,63683.92
12134747,912229,2023-11-23 23:25:52,Diesel,26.7,57.42,50879.44
12134748,910130,2023-01-18 20:08:25,Diesel,228.34,91.55,34825.98
12134749,912847,2024-10-13 17:26:05,Electric,442.79,102.62,51144.7
12134750,913435,2023-12-29 06:43:03,CNG,262.16,54.81,23405.55
12134751,911903,2024-07-02 13:18:02,CNG,219.09,92.73,25504.9
12134752,913543,2025-06-04 03:53:11,CNG,326.91,47.8,49708.54
12134753,910933,2024-11-24 10:23:32,CNG,14.44,57.24,5594.75
12134754,912199,2023-09-22 20:29:34,Electric,560.93,77.41,42889.91
12134755,912213,2024-03-09 13:51:15,Electric,161.17,19.75,54637.34
12134756,913422,2024-03-09 19:08:17,CNG,226.31,87.89,32630.27
12134757,910349,2023-05-20 23:42:58,Diesel,582.65,116.62,46784.63
12134758,912694,2024-08-07 16:45:06,CNG,312.03,72.78,54983.91
12134759,913498,2024-02-10 06:19:48,CNG,146.97,90.25,37602.61
12134760,911480,2025-07-21 01:30:40,Electric,414.47,88.1,7771.82
12134761,913215,2023-07-23 19:22:04,CNG,524.68,113.58,34825.37
12134762,912671,2024-03-09 03:06:30,Electric,54.98,82.04,7606.95
12134763,910023,2023-01-21 12:35:34,Electric,535.76,16.76,44809.46
12134764,910866,2023-03-13 19:11:25,Electric,463.96,10.36,59622.36
12134765,913284,2024-04-17 23:05:20,Diesel,383.52,61.99,55089.77
12134766,912676,2025-09-07 16:16:08,Electric,295.08,84.47,19158.18
12134767,910502,2023-03-15 10:59:08,Electric,144.04,28.05,25154.46
12134768,910086,2023-08-24 16:46:00,Diesel,326.64,16.01,11341.27
12134769,913407,2024-05-13 07:09:03,CNG,105.18,40.05,16440.24
12134770,910453,2025-07-08 01:32:54,CNG,598.67,91.74,58142.14
12134771,910276,2023-11-13 01:27:48,Electric,396.91,49.69,50035.27
12134772,913741,2023-12-04 22:16:07,Electric,598.52,88.5,69578.09
12134773,913123,2024-08-01 17:44:24,Diesel,517.65,17.52,64948.13
12134774,913087,2023-07-04 12:27:02,Electric,446.21,8.34,30681.32
12134775,910353,2024-08-04 15:15:34,Electric,568.09,106.39,67414.78
12134776,911667,2023-02-04 04:17:53,CNG,10.76,16.71,30417.31
12134777,912364,2023-01-18 20:12:30,Diesel,535.1,115.1,39261.13
12134778,912144,2024-04-04 02:52:58,Electric,350.21,119.52,48532.99
12134779,913452,2024-09-08 00:59:07,CNG,312.13,103.83,35864.35
12134780,911481,2025-05-07 21:19:28,CNG,356.48,17.37,4066.4
12134781,912896,2023-09-18 01:25:39,Diesel,161.11,106.12,2699.15
12134782,910245,2023-08-24 15:28:54,CNG,106.57,91.13,24994.67
12134783,912074,2024-06-09 12:54:52,CNG,209.94,61.09,26601.19
12134784,912394,2025-06-26 03:45:41,Electric,279.11,62.03,16764.16
12134785,912602,2024-12-10 19:53:49,Diesel,399.15,27.61,9413.41
12134786,911309,2023-12-08 07:47:32,Electric,73.94,94.85,11482.15
12134787,910045,2025-04-22 21:55:12,CNG,74.35,73.96,19639.57
12134788,913031,2024-08-24 19:19:28,CNG,564.72,82.42,40809.11
12134789,911271,2023-09-01 15:07:55,Electric,134.37,105.95,40957.76
12134790,912868,2023-08-19 14:28:53,CNG,184.08,74.83,19397.27
12134791,913916,2024-05-30 10:33:40,Diesel,72.18,64.61,31644.53
12134792,912048,2025-06-09 11:40:02,Electric,179.09,41.26,35592.25
12134793,912443,2024-10-03 07:09:58,CNG,283.82,17.07,54437.79
12134794,912868,2024-01-02 04:00:25,CNG,298.96,58.18,39244.25
12134795,913398,2023-06-15 15:41:29,Diesel,580.08,116.21,23497.23
12134796,913090,2023-10-17 04:54:30,CNG,186.77,16.59,65816.52
12134797,912577,2024-05-05 23:01:51,CNG,161.11,44.0,20357.42
12134798,913936,2025-04-02 21:03:47,CNG,457.58,14.55,8511.31
12134799,912261,2024-09-25 14:42:55,Electric,294.74,113.4,64381.72
12134800,910293,2025-05-22 11:11:21,Electric,538.51,44.28,10643.2
12134801,911883,2024-11-30 05:04:45,CNG,295.45,36.12,67216.06
12134802,913202,2025-10-19 09:19:43,Diesel,494.09,32.9,32701.23
12134803,911378,2023-11-30 21:08:29,Electric,228.83,88.13,41656.03
12134804,912370,2025-12-02 21:36:48,CNG,114.38,21.51,16455.23
12134805,911399,2023-09-08 07:23:05,Diesel,474.96,41.19,11742.77
12134806,910003,2025-05-29 14:22:37,Diesel,37.55,60.81,26329.11
12134807,911507,2024-01-08 12:46:49,CNG,541.66,105.49,30126.85
12134808,912435,2024-03-16 02:21:19,Diesel,480.3,5.22,43495.96
12134809,912567,2023-07-07 01:20:25,Electric,149.32,6.17,3597.94
12134810,913089,2023-12-06 03:31:17,Electric,449.45,14.92,47550.42
12134811,911333,2025-10-15 07:00:55,Diesel,484.99,25.59,6825.94
12134812,912282,2025-06-28 18:24:13,CNG,6.46,98.73,10401.76
12134813,913002,2025-10-15 19:36:40,Diesel,305.59,90.19,28300.54
12134814,912944,2025-09-16 04:24:11,Diesel,523.35,73.63,26517.57
12134815,912148,2025-05-04 00:47:51,CNG,68.85,115.56,33092.75
12134816,910840,2024-06-15 08:55:12,CNG,477.88,118.63,69349.94
12134817,913726,2023-09-14 21:41:35,CNG,137.82,24.33,51051.23
12134818,911266,2023-08-30 16:08:05,Diesel,579.62,27.1,39001.37
12134819,910637,2024-06-08 18:44:32,CNG,331.31,32.37,56766.5
12134820,911560,2023-11-26 11:34:02,Diesel,390.37,112.0,55953.58
12134821,910992,2024-10-14 03:30:30,CNG,118.55,19.73,10397.58
12134822,913830,2023-04-16 13:23:19,CNG,58.74,115.41,35941.64
12134823,910158,2023-11-11 07:36:42,CNG,573.02,112.86,52220.64
12134824,910007,2024-10-22 02:43:58,Diesel,321.02,17.84,34954.2
12134825,912976,2025-10-13 07:39:15,Diesel,589.69,6.47,42473.92
12134826,910304,2025-08-23 13:49:03,Electric,367.53,62.72,23946.71
12134827,912907,2024-11-11 03:16:51,Diesel,460.87,99.88,37269.36
12134828,912842,2023-07-24 11:40:13,CNG,404.35,43.78,56740.28
12134829,911797,2024-05-02 17:56:56,Diesel,249.85,27.27,30118.58
12134830,911636,2024-07-26 12:20:33,Electric,329.62,60.72,58283.68
12134831,913871,2025-06-24 06:23:57,Electric,217.59,24.43,34519.58
12134832,910962,2024-11-19 10:51:38,Electric,390.52,87.4,59392.19
12134833,911948,2025-09-11 19:03:33,CNG,152.71,75.35,25657.26
12134834,913624,2024-10-24 07:45:39,Electric,208.52,63.07,36988.17
12134835,913855,2025-06-30 22:50:20,Electric,308.19,63.66,1320.48
12134836,913825,2024-08-08 15:15:53,CNG,517.66,114.81,52806.05
12134837,912600,2025-07-06 13:38:22,Diesel,419.24,15.11,30521.94
12134838,911234,2025-11-05 00:36:06,Diesel,183.27,42.88,57504.95
12134839,912380,2023-04-15 10:51:35,Diesel,277.35,89.94,19874.84
12134840,910285,2025-10-12 06:43:27,Diesel,30.19,72.1,53172.52
12134841,910587,2023-05-06 14:41:44,Electric,285.7,24.68,40910.22
12134842,910073,2024-09-22 20:04:12,Diesel,313.97,113.01,34403.41
12134843,911181,2025-05-19 23:40:50,Diesel,308.01,8.44,32647.35
12134844,912305,2024-05-13 15:14:14,Electric,113.03,22.7,65712.58
12134845,910304,2024-11-23 17:07:11,CNG,293.72,46.23,10469.72
12134846,913657,2024-11-18 09:55:18,Diesel,88.14,72.38,60493.93
12134847,912246,2024-12-08 17:50:23,Diesel,335.84,95.23,29816.39
12134848,910568,2025-07-18 05:31:36,Electric,42.61,99.33,59097.81
12134849,913560,2023-10-10 07:58:53,CNG,255.44,104.97,11663.0
12134850,911289,2023-12-04 21:04:43,Diesel,182.28,91.54,34274.61
12134851,911477,2025-06-04 01:23:39,CNG,326.37,46.52,5231.17
12134852,912452,2023-04-15 11:23:21,Electric,538.45,11.73,12567.25
12134853,912123,2023-11-16 15:06:24,CNG,281.29,75.38,25270.1
12134854,911760,2024-07-30 18:16:01,CNG,86.51,107.49,61309.86
12134855,910557,2025-02-24 06:23:11,CNG,242.37,8.19,52631.46
12134856,910399,2023-03-03 22:37:52,CNG,29.8,104.62,29699.86
12134857,912800,2023-08-15 19:45:39,Diesel,202.54,10.16,11191.04
12134858,913876,2023-07-06 13:46:35,CNG,311.64,65.87,28002.48
12134859,913754,2025-11-22 16:13:07,CNG,374.98,62.09,35734.51
12134860,911240,2025-02-04 14:50:34,Electric,106.63,75.59,24265.42
12134861,910637,2025-05-05 06:29:14,Electric,365.73,47.3,46708.72
12134862,912051,2024-07-13 02:49:55,CNG,309.37,117.97,57013.74
12134863,910219,2024-05-16 21:01:03,CNG,48.72,35.04,23087.77
12134864,910566,2023-04-13 10:29:05,CNG,535.38,5.78,33061.56
12134865,913499,2024-09-30 02:21:07,Electric,277.79,39.17,38490.03
12134866,912738,2025-11-19 22:39:25,CNG,578.34,69.58,41559.87
12134867,910920,2025-10-02 01:25:24,Diesel,186.66,17.66,22523.2
12134868,911908,2024-09-19 00:56:55,Diesel,218.6,39.72,50603.76
12134869,913838,2025-01-22 15:20:58,Electric,131.68,87.57,64399.3
12134870,912255,2024-08-26 01:32:33,Electric,131.13,23.84,24161.43
12134871,910372,2025-06-19 00:41:02,CNG,599.16,103.82,4402.71
12134872,910253,2025-04-21 21:04:21,Electric,399.79,46.67,28825.25
12134873,910748,2025-02-22 22:03:42,Electric,104.64,39.9,67386.72
12134874,912704,2024-12-29 23:57:49,Diesel,400.95,51.23,40777.3
12134875,913386,2023-07-20 22:01:34,CNG,11.75,64.91,11835.01
12134876,912720,2024-11-20 19:30:46,CNG,434.49,5.98,43025.29
12134877,913652,2023-06-08 00:33:31,Diesel,299.95,43.75,57205.39
12134878,913029,2025-08-20 11:56:22,CNG,310.41,111.15,18012.29
12134879,911820,2023-01-21 17:12:15,Diesel,54.43,74.17,26444.19
12134880,912799,2025-06-09 21:47:03,CNG,44.77,66.96,26410.59
12134881,913280,2025-08-20 04:47:33,Diesel,339.72,40.71,6523.06
12134882,912191,2023-04-09 10:06:13,Electric,479.81,5.59,24593.73
12134883,913375,2025-05-28 02:39:09,Electric,389.59,113.53,48889.21
12134884,911945,2023-12-18 07:03:06,Electric,225.58,45.21,60894.0
12134885,913521,2024-09-24 01:16:41,Diesel,113.27,24.05,34640.66
12134886,913875,2025-11-21 08:24:51,Diesel,77.88,37.29,69172.57
12134887,912548,2024-08-24 04:29:41,CNG,67.4,18.8,22237.67
12134888,912336,2024-04-29 07:10:46,CNG,119.97,106.76,17334.35
12134889,911623,2023-05-05 07:37:55,Electric,391.26,61.16,24406.03
12134890,913569,2023-05-29 00:23:06,CNG,270.28,41.44,66657.68
12134891,911977,2024-02-22 12:15:03,CNG,488.86,33.02,4693.53
12134892,911085,2023-06-19 21:46:38,Electric,411.34,109.99,27801.37
12134893,911184,2025-10-26 06:46:29,Diesel,524.98,78.38,59665.73
12134894,913698,2023-02-07 19:37:15,CNG,219.5,111.12,37520.25
12134895,912407,2024-10-08 12:33:10,Diesel,493.47,107.59,2778.56
12134896,911327,2023-02-27 00:53:10,Electric,499.56,102.99,34741.87
12134897,910684,2025-04-13 12:11:59,Electric,136.0,52.16,10299.38
12134898,911029,2023-10-24 18:04:51,Electric,429.62,53.92,28701.73
12134899,910225,2024-09-25 14:23:12,Diesel,547.53,68.05,22191.32
12134900,913149,2024-06-02 22:01:50,CNG,571.09,70.41,37530.32
12134901,910975,2024-11-08 14:34:16,Diesel,41.15,81.88,3667.53
12134902,910952,2023-08-11 08:36:08,Diesel,344.11,114.84,55585.18
12134903,912181,2025-07-09 15:05:44,CNG,578.04,116.66,27656.5
12134904,911808,2024-09-05 05:16:29,Diesel,576.97,69.06,16552.25
12134905,912629,2023-05-26 04:10:11,Electric,215.96,113.78,61917.47
12134906,913907,2023-05-24 08:09:55,CNG,569.67,17.53,4623.32
12134907,913989,2025-04-10 01:12:17,CNG,571.5,21.81,26378.58
12134908,913627,2025-12-22 00:14:00,Diesel,377.46,54.49,16781.14
12134909,910475,2023-09-09 05:46:29,Diesel,330.96,110.68,8720.56
12134910,910492,2023-03-05 14:31:43,CNG,124.1,24.05,56032.67
12134911,913918,2025-03-25 20:18:53,CNG,50.8,32.59,62410.05
12134912,911375,2025-10-31 03:27:12,CNG,226.26,71.22,29808.93
12134913,913566,2023-09-26 04:47:25,Diesel,53.29,20.39,42705.33
12134914,910012,2025-02-21 04:19:10,Electric,454.6,23.13,5354.12
12134915,911738,2024-02-10 05:01:15,Electric,442.73,10.69,63161.54
12134916,911117,2023-09-12 23:03:57,Electric,509.43,81.95,35177.24
12134917,911101,2024-09-22 14:03:53,Diesel,22.21,30.86,62542.92
12134918,913164,2025-07-13 02:42:55,CNG,325.65,95.33,35740.21
12134919,912426,2024-11-22 17:21:27,Diesel,83.08,108.58,55939.69
12134920,910304,2025-12-20 04:52:00,Diesel,551.69,78.83,64616.0
12134921,912997,2024-01-01 00:48:49,Diesel,64.48,110.41,2393.18
12134922,911171,2025-06-21 06:45:17,CNG,317.05,69.59,58852.5
12134923,911157,2025-03-09 17:48:42,Diesel,509.72,114.57,51700.14
12134924,913535,2024-03-08 16:36:20,CNG,130.42,62.67,57926.31
12134925,912598,2023-08-14 02:33:05,Electric,262.64,54.22,36380.19
12134926,910769,2024-04-25 11:57:54,CNG,105.15,48.82,27057.18
12134927,913450,2025-06-16 18:03:13,Electric,398.84,15.45,18599.73
12134928,912181,2023-10-13 11:25:12,CNG,214.66,108.53,25330.92
12134929,913208,2023-12-11 07:19:28,Diesel,207.3,71.73,68321.41
12134930,911487,2024-12-03 13:00:47,Electric,388.36,35.47,36911.19
12134931,912595,2024-08-22 17:20:28,Electric,507.8,84.12,31449.42
12134932,911850,2025-04-04 10:30:29,CNG,184.94,18.41,7776.61
12134933,911676,2023-08-13 01:19:29,Electric,362.5,98.18,16269.24
12134934,912560,2023-04-22 03:31:19,Electric,569.21,11.09,14099.9
12134935,911101,2024-09-24 07:21:22,Electric,278.81,96.45,56108.77
12134936,910734,2023-09-30 21:42:50,Electric,249.78,44.79,37230.29
12134937,913555,2025-11-30 11:13:12,Diesel,227.32,54.39,30546.72
12134938,913317,2023-08-01 00:23:37,CNG,374.71,24.11,64931.82
12134939,912366,2023-07-01 07:19:18,Electric,345.04,70.66,29728.36
12134940,912118,2023-10-02 00:23:41,CNG,201.76,13.11,3424.37
12134941,913069,2023-06-14 01:49:47,CNG,557.45,116.15,64907.02
12134942,912498,2024-08-25 21:42:04,CNG,226.48,19.79,52700.49
12134943,912211,2024-05-28 04:43:48,Diesel,491.94,24.86,7311.99
12134944,913359,2024-01-10 09:47:32,CNG,76.27,68.18,20485.59
12134945,911628,2023-03-20 20:38:48,CNG,168.94,29.94,68349.72
12134946,910733,2024-06-05 00:53:19,CNG,307.13,100.97,67645.68
12134947,912585,2025-08-09 11:47:30,Diesel,409.52,23.85,66104.26
12134948,910193,2024-09-02 13:13:30,Electric,354.25,75.83,18156.16
12134949,912109,2025-06-08 08:18:18,CNG,155.08,7.82,39509.12
12134950,910378,2025-09-17 01:31:21,Diesel,30.05,97.55,20746.94
12134951,912911,2024-11-01 19:26:40,CNG,73.39,81.53,54448.61
12134952,910957,2023-09-15 23:43:52,CNG,15.38,96.31,52087.45
