Load_ID,Customer_ID,Origin_Warehouse_ID,Destination_City,Driver_ID,Truck_ID,Load_Date,Weight_KG,Freight_Revenue,Status,Load_Year,Load_Month,Load_Month_Name
10136632,544160.0,920257.0,Bengaluru,906716,910299,2025-11-01 12:42:54,13025.9,225549.79,Delivered,2025,11,November
10136633,501363.0,920234.0,Jaipur,900257,912960,2024-07-18 07:06:01,4419.2,96205.97,Delivered,2024,7,July
10136634,526769.0,920232.0,Delhi,903089,912238,2024-01-13 00:12:27,19233.7,208485.38,Cancelled,2024,1,January
10136635,543080.0,920229.0,Jaipur,906284,910693,2024-04-26 07:35:23,13621.9,200975.71,Delivered,2024,4,April
10136636,505458.0,920221.0,Mumbai,902450,911409,2025-10-16 02:28:40,2577.0,66111.12,Delivered,2025,10,October
10136637,503817.0,920189.0,Jaipur,903875,911223,2023-12-16 19:55:54,12555.3,84870.99,Delivered,2023,12,December
10136638,521899.0,920133.0,Mumbai,901506,912083,2025-12-01 14:55:57,18948.3,184045.48,Delivered,2025,12,December
10136639,534564.0,920134.0,Kolkata,907202,911334,2023-03-14 03:40:31,22656.1,32482.88,Delivered,2023,3,March
10136640,511474.0,920113.0,Jaipur,901573,913764,2025-08-28 01:22:32,12721.9,121433.14,Delivered,2025,8,August
10136641,504529.0,920195.0,Chennai,903836,913056,2025-02-07 12:28:06,20114.1,128752.68,Delivered,2025,2,February
10136642,504713.0,920005.0,Chennai,909994,911698,2025-02-15 06:16:30,8551.9,123043.72,Cancelled,2025,2,February
10136643,542665.0,920335.0,Hyderabad,906184,913882,2023-12-13 10:10:45,983.8,122516.15,Delivered,2023,12,December
10136644,509789.0,920129.0,Kolkata,909873,912353,2024-08-23 00:10:53,11141.2,186485.68,Failed,2024,8,August
10136645,533814.0,920235.0,Delhi,903885,912511,2024-10-22 23:28:40,14321.1,240928.65,Delivered,2024,10,October
10136646,501347.0,920276.0,Bengaluru,909161,911865,2023-05-25 02:54:16,5399.9,145776.72,Delivered,2023,5,May
10136647,547889.0,920346.0,Hyderabad,911732,910993,2023-12-25 03:13:26,23971.1,128977.78,Delivered,2023,12,December
10136648,508796.0,920010.0,Delhi,901930,910463,2023-01-26 05:24:50,2826.3,5530.73,Delivered,2023,1,January
10136649,508768.0,920105.0,Hyderabad,901865,912737,2025-11-05 02:53:31,10785.1,186215.9,Cancelled,2025,11,November
10136650,525448.0,920075.0,Pune,900514,912829,2023-09-13 10:07:48,24719.7,4625.71,Delivered,2023,9,September
10136651,547731.0,920178.0,Pune,902645,910817,2023-12-17 12:13:54,2867.8,211967.53,Delivered,2023,12,December
10136652,510626.0,920152.0,Bengaluru,903394,911711,2025-12-02 03:23:23,7958.7,213710.31,Delivered,2025,12,December
10136653,525537.0,920311.0,Bengaluru,904409,912174,2023-08-27 15:25:35,20440.9,69921.11,Delivered,2023,8,August
10136654,524067.0,920108.0,Bengaluru,911674,911028,2023-07-31 23:28:46,12990.9,181870.78,Delivered,2023,7,July
10136655,520466.0,920218.0,Jaipur,910312,912530,2024-11-21 06:01:39,27743.9,145158.49,Delivered,2024,11,November
10136656,546196.0,920325.0,Jaipur,901202,912608,2023-01-18 10:53:01,21292.2,34871.5,Delivered,2023,1,January
10136657,543845.0,920145.0,Pune,904787,911966,2023-09-04 13:52:24,572.5,115349.53,Delivered,2023,9,September
10136658,529790.0,920383.0,Hyderabad,910633,911585,2025-09-22 17:42:19,15554.1,228373.4,Delivered,2025,9,September
10136659,549920.0,920066.0,Chennai,909189,913104,2025-02-25 23:08:19,12075.8,120923.71,Delivered,2025,2,February
10136660,548206.0,920355.0,Jaipur ,904679,911214,2023-07-15 13:30:34,14536.4,70362.37,Cancelled,2023,7,July
10136661,502880.0,920267.0,Delhi,903426,911244,2025-09-30 09:53:26,8964.4,243903.55,Delivered,2025,9,September
10136662,526249.0,920053.0,Delhi,909499,912775,2023-03-29 21:30:48,12902.7,57165.7,In Transit,2023,3,March
10136663,509336.0,920214.0,Pune,902284,913316,2023-06-17 16:56:01,14265.1,116685.91,Delivered,2023,6,June
10136664,521560.0,920279.0,Bengaluru,903696,912842,2024-03-17 19:15:08,3135.3,175978.64,In Transit,2024,3,March
10136665,532266.0,920247.0,Kolkata,909374,910467,2025-10-06 05:08:05,6666.6,59898.99,Delivered,2025,10,October
10136666,500166.0,920263.0,Mumbai,903941,912152,2024-08-18 13:23:29,7328.8,146763.21,In Transit,2024,8,August
10136667,543781.0,920007.0,Hyderabad,907896,911003,2023-09-02 16:55:37,7102.2,228667.29,Delivered,2023,9,September
10136668,539872.0,920359.0,Delhi,901268,912909,2025-01-10 18:07:33,11615.0,235837.57,Delivered,2025,1,January
10136669,538806.0,920174.0,Mumbai,910684,910901,2024-02-16 03:47:40,16663.6,223997.42,Delivered,2024,2,February
10136670,511361.0,920178.0,Chennai,907945,910090,2024-05-23 22:07:01,16441.3,91287.97,Delivered,2024,5,May
10136671,510243.0,920360.0,Pune,911597,910981,2024-04-17 08:32:03,26690.5,96668.56,Delivered,2024,4,April
10136672,525057.0,920362.0,Jaipur,909712,911948,2025-12-17 22:13:21,17429.3,226789.18,Delivered,2025,12,December
10136673,532216.0,920393.0,Kolkata,904239,911530,2025-02-04 19:24:27,538.5,110530.7,Delivered,2025,2,February
10136674,516682.0,920160.0,Mumbai,901623,910392,2023-01-09 23:10:28,8704.7,118698.33,In Transit,2023,1,January
10136675,503674.0,920229.0,Jaipur,902356,911252,2024-03-06 16:15:45,15810.5,14585.89,Delivered,2024,3,March
10136676,515239.0,920275.0,Hyderabad,903793,911087,2024-03-22 02:42:09,11786.3,197867.3,Delivered,2024,3,March
10136677,540437.0,920250.0,Pune,911105,912690,2023-11-20 02:01:38,25487.3,237719.97,Delivered,2023,11,November
10136678,517014.0,920179.0,Mumbai,908475,913689,2024-05-29 22:17:40,6885.7,137847.66,Delivered,2024,5,May
10136679,506526.0,920216.0,Jaipur,909814,910953,2025-04-03 00:28:59,7401.3,180080.4,Delivered,2025,4,April
10136680,532795.0,920018.0,Hyderabad,901133,911287,2025-12-17 17:33:23,11355.6,172203.02,Delivered,2025,12,December
10136681,547105.0,920136.0,Chennai,902422,910213,2024-11-25 02:12:30,14607.1,75215.16,Delivered,2024,11,November
10136682,514850.0,920221.0,Pune,902381,910614,2025-10-06 00:14:54,19104.6,66900.02,Delivered,2025,10,October
10136683,523842.0,920365.0,Bengaluru,902885,911900,2025-09-03 12:15:54,27399.7,176803.51,Delivered,2025,9,September
10136684,503698.0,920312.0,Bengaluru,909930,912198,2025-10-03 06:25:34,18661.7,44593.31,In Transit,2025,10,October
10136685,540995.0,920240.0,Pune,905291,911432,2024-11-01 05:09:02,15128.3,3068.25,Delivered,2024,11,November
10136686,546991.0,920190.0,Jaipur,907223,910159,2025-06-25 17:03:15,21639.9,37314.25,Delivered,2025,6,June
10136687,523782.0,920102.0,Jaipur,906810,911225,2024-11-19 13:08:33,25530.3,193800.48,Delivered,2024,11,November
10136688,547001.0,920363.0,Chennai,902869,910119,2023-12-24 17:02:49,22919.8,109062.8,Cancelled,2023,12,December
10136689,549226.0,920381.0,Bengaluru,907146,913344,2023-08-30 00:34:22,1592.7,99910.78,In Transit,2023,8,August
10136690,507306.0,920211.0,Pune,905091,912149,2023-08-12 00:16:54,16884.5,137801.29,Delivered,2023,8,August
10136691,539448.0,920398.0,Bengaluru,908953,911269,2023-07-06 00:29:15,13566.9,107440.13,In Transit,2023,7,July
10136692,530585.0,920281.0,Delhi,904587,912539,2025-03-30 05:54:42,20916.6,110440.93,Delivered,2025,3,March
10136693,518359.0,920380.0,Kolkata,906472,910700,2024-06-24 16:46:36,14207.7,113050.4,Delivered,2024,6,June
10136694,502357.0,920030.0,Chennai,904293,913482,2024-05-29 18:35:35,25102.7,156607.82,Delivered,2024,5,May
10136695,531251.0,920283.0,Pune,910430,910993,2025-05-13 16:59:42,14016.7,185328.08,Delivered,2025,5,May
10136696,518048.0,920052.0,Delhi,906970,912213,2025-08-14 10:06:30,9406.9,140632.6,Delivered,2025,8,August
10136697,507169.0,920367.0,Hyderabad,901710,910166,2024-07-25 20:22:57,24890.3,226183.73,Delivered,2024,7,July
10136698,508912.0,920067.0,Jaipur,904061,910442,2024-02-24 18:17:18,21591.3,71874.21,Delivered,2024,2,February
10136699,522648.0,920019.0,Jaipur,902677,912214,2023-12-08 12:57:28,20279.6,87302.1,Delivered,2023,12,December
10136700,536622.0,920373.0,Hyderabad,901541,911782,2024-08-14 23:46:09,1877.3,174270.01,Delivered,2024,8,August
10136701,528452.0,920225.0,Hyderabad,909880,910458,2024-03-20 08:20:01,12986.1,126371.9,Delivered,2024,3,March
10136702,502991.0,920398.0,Hyderabad,908948,912759,2023-06-10 10:19:08,6539.8,178699.35,Delivered,2023,6,June
10136703,527839.0,920251.0,Pune,903159,911968,2024-08-12 16:21:55,13242.0,69742.35,Delivered,2024,8,August
10136704,526776.0,920130.0,Bengaluru,900410,911478,2024-01-30 22:10:38,14828.5,127917.87,Delivered,2024,1,January
10136705,514782.0,920236.0,Bengaluru,910736,912507,2024-11-08 06:21:26,23793.9,242558.4,Cancelled,2024,11,November
10136706,507798.0,920159.0,Bengaluru,903256,911471,2025-09-14 08:43:41,21477.3,211718.38,Cancelled,2025,9,September
10136707,505436.0,920044.0,Pune,910428,912018,2024-11-08 05:39:20,1564.4,107205.38,In Transit,2024,11,November
10136708,503562.0,920211.0,Chennai,909251,911668,2024-12-29 11:26:46,6971.2,156134.55,Delivered,2024,12,December
10136709,520712.0,920350.0,Delhi,911552,910130,2023-05-24 23:46:20,12912.1,85337.98,Delivered,2023,5,May
10136710,516429.0,920056.0,Delhi,902871,912833,2025-03-06 15:55:07,20165.1,149203.21,Failed,2025,3,March
10136711,520295.0,920193.0,Mumbai,906220,913694,2025-12-10 22:05:23,14012.1,102568.16,Delivered,2025,12,December
10136712,549423.0,920127.0,Mumbai,900111,911168,2023-01-31 22:13:14,27903.4,214266.15,Delivered,2023,1,January
10136713,510957.0,920300.0,Mumbai,905297,913534,2024-09-04 21:31:32,2845.2,124155.41,Delivered,2024,9,September
10136714,528949.0,920090.0,Chennai,900415,910450,2023-03-01 21:04:07,23671.7,99146.47,Delivered,2023,3,March
10136715,547061.0,920181.0,Pune,903514,910559,2025-12-15 07:40:59,6325.5,96800.1,Delivered,2025,12,December
10136716,537784.0,920239.0,Jaipur,901148,910919,2024-05-06 14:09:20,18582.5,196068.8,Delivered,2024,5,May
10136717,517303.0,920279.0,Hyderabad,909403,911121,2024-12-09 11:59:22,17544.5,67788.33,Delivered,2024,12,December
10136718,512349.0,920284.0,Chennai,907118,910173,2023-05-25 00:39:57,5068.6,140054.68,Delivered,2023,5,May
10136719,530046.0,920052.0,Delhi,902132,912321,2024-07-17 16:12:05,22518.4,11483.1,Delivered,2024,7,July
10136720,522913.0,920032.0,Bengaluru,900048,911581,2023-09-09 22:49:33,11119.4,84356.39,In Transit,2023,9,September
10136721,529066.0,920315.0,Chennai,911286,912376,2025-04-15 13:11:24,19746.9,61836.69,Delivered,2025,4,April
10136722,502164.0,920299.0,Kolkata,911481,913720,2024-01-17 22:55:25,3094.0,9356.44,Delivered,2024,1,January
10136723,506485.0,920287.0,Jaipur,908555,912167,2025-10-24 16:47:49,3962.4,127711.37,Delivered,2025,10,October
10136724,517272.0,920115.0,Mumbai,900012,912837,2024-05-14 20:29:44,6232.7,24846.77,Delivered,2024,5,May
10136725,500006.0,920116.0,Pune,905336,911578,2024-08-30 12:25:47,8163.4,213986.85,Delivered,2024,8,August
10136726,540833.0,920119.0,Kolkata,911153,913629,2023-04-19 02:58:34,23348.7,137208.6,Delivered,2023,4,April
10136727,542763.0,920396.0,Jaipur,907246,913851,2025-11-01 02:19:35,21609.3,146552.52,Delivered,2025,11,November
10136728,520224.0,920120.0,Jaipur,901519,911584,2025-01-16 15:05:27,27105.1,104783.23,Delivered,2025,1,January
10136729,536268.0,920124.0,Pune,904557,913308,2024-01-22 04:37:58,19208.8,237313.23,Delivered,2024,1,January
10136730,528045.0,920204.0,Chennai,911674,910025,2023-09-20 04:50:59,25406.5,162656.86,Delivered,2023,9,September
10136731,549899.0,920119.0,Kolkata,904136,913363,2023-04-08 01:41:06,16704.3,106601.12,Delivered,2023,4,April
10136732,512987.0,920080.0,Kolkata,905880,912168,2023-04-27 17:32:18,24363.9,83494.18,Delivered,2023,4,April
10136733,502658.0,920238.0,Jaipur,904956,910112,2024-05-10 01:34:34,5710.6,182052.66,Delivered,2024,5,May
10136734,507362.0,920184.0,Kolkata,900822,911831,2025-08-13 19:02:27,2705.9,200941.55,Delivered,2025,8,August
10136735,547162.0,920121.0,Bengaluru,907439,910722,2025-04-10 20:54:33,5052.3,82114.41,Delivered,2025,4,April
10136736,533918.0,920086.0,Pune,908656,913134,2025-03-12 12:48:37,15270.4,134535.88,Delivered,2025,3,March
10136737,521386.0,920199.0,Jaipur,901524,910050,2025-01-23 09:57:15,16809.5,210978.79,Delivered,2025,1,January
10136738,537555.0,920182.0,Hyderabad,909686,911784,2024-05-26 07:40:39,27759.7,65528.44,Delivered,2024,5,May
10136739,533190.0,920257.0,Mumbai,911650,912710,2024-11-30 05:17:00,25485.2,110693.88,In Transit,2024,11,November
10136740,503204.0,920243.0,Mumbai,900023,910524,2024-05-26 12:59:38,12284.8,124187.71,Delivered,2024,5,May
10136741,522627.0,920153.0,Jaipur,902185,910952,2024-05-11 20:47:32,13531.7,155907.86,Delivered,2024,5,May
10136742,519561.0,920112.0,Jaipur,908981,910184,2025-07-28 10:38:14,17600.2,57675.69,In Transit,2025,7,July
10136743,504718.0,920203.0,Delhi,903630,911931,2023-05-18 15:21:00,10698.5,242363.86,Delivered,2023,5,May
10136744,536352.0,920358.0,Hyderabad,903369,910848,2023-01-19 00:45:20,25308.5,46905.57,Delivered,2023,1,January
10136745,528624.0,920333.0,BENGALURU,904013,910740,2025-05-15 02:03:24,3283.8,142880.15,Delivered,2025,5,May
10136746,537169.0,920199.0,Jaipur,903836,910021,2024-06-13 16:39:21,22719.6,20079.0,Delivered,2024,6,June
10136747,509043.0,920151.0,Jaipur,903858,912933,2023-11-20 17:04:55,4222.2,208538.92,Delivered,2023,11,November
10136748,539039.0,920021.0,Bengaluru,904368,913747,2025-02-12 19:31:30,11875.3,236932.36,Delivered,2025,2,February
10136749,537212.0,920161.0,Bengaluru,902991,910499,2025-12-07 11:25:46,9005.1,77011.89,Delivered,2025,12,December
10136750,504296.0,920236.0,Pune,901719,911408,2025-04-06 01:27:05,10164.8,87042.96,Delivered,2025,4,April
10136751,522382.0,920056.0,Jaipur,904487,911902,2024-02-16 04:08:03,19014.7,70431.19,Delivered,2024,2,February
10136752,516624.0,920061.0,Pune,909551,910821,2025-10-24 19:52:16,24222.2,157988.13,Delivered,2025,10,October
10136753,528913.0,920309.0,Delhi,900700,912882,2023-11-17 01:12:50,19582.4,70679.62,Failed,2023,11,November
10136754,532679.0,920164.0,Pune,903194,913925,2024-03-05 16:51:07,2122.3,20182.03,Cancelled,2024,3,March
10136755,500971.0,920101.0,Kolkata,902680,912697,2025-12-01 05:25:29,21605.4,115238.67,Delivered,2025,12,December
10136756,542231.0,920354.0,Hyderabad,908458,910659,2025-12-03 03:47:41,25867.2,31818.45,Delivered,2025,12,December
10136757,547650.0,920277.0,Kolkata,902756,910083,2023-06-18 12:28:29,7931.2,169438.42,Cancelled,2023,6,June
10136758,536094.0,920284.0,Mumbai,906519,910739,2025-09-24 04:26:48,25620.6,171338.75,Delivered,2025,9,September
10136759,515543.0,920243.0,Bengaluru,908589,911866,2025-11-17 02:03:09,17222.0,60310.71,In Transit,2025,11,November
10136760,510453.0,920145.0,Bengaluru,901115,912227,2023-08-04 10:48:50,5326.3,201032.59,Delivered,2023,8,August
10136761,515342.0,920031.0,Delhi,908176,910196,2023-12-03 22:04:31,16490.1,231444.14,Delivered,2023,12,December
10136762,512182.0,920083.0,Hyderabad,903444,911624,2024-01-27 10:59:30,25274.0,125298.0,Delivered,2024,1,January
10136763,524156.0,920122.0,Pune,908553,913723,2023-07-21 18:03:03,7572.0,140832.0,Delivered,2023,7,July
10136764,523122.0,920097.0,Kolkata,911351,912955,2023-11-22 16:37:02,16738.9,38366.77,Delivered,2023,11,November
10136765,503368.0,920205.0,Pune,904641,910183,2025-04-04 13:37:11,2786.9,30399.6,Delivered,2025,4,April
10136766,537770.0,920002.0,Pune,900408,910820,2025-07-04 13:10:13,25763.9,99028.75,Delivered,2025,7,July
10136767,519140.0,920094.0,Chennai,905664,913883,2025-12-07 09:42:08,26334.6,47723.45,Delivered,2025,12,December
10136768,513136.0,920227.0,Mumbai,907585,913182,2023-08-31 17:06:43,24405.8,234613.52,In Transit,2023,8,August
10136769,509252.0,920157.0,,905706,911215,2023-04-10 07:43:16,602.8,127269.55,Delivered,2023,4,April
10136770,528686.0,920267.0,Bengaluru,903576,911091,2024-07-13 05:16:02,12914.8,21854.64,Delivered,2024,7,July
10136771,544359.0,920179.0,Mumbai,905925,912262,2023-10-02 01:49:32,16640.2,221405.1,Delivered,2023,10,October
10136772,520592.0,920159.0,Bengaluru,904200,912452,2024-07-12 15:55:39,6453.2,96230.17,Delivered,2024,7,July
10136773,549416.0,920110.0,Chennai,911025,911344,2024-05-20 17:55:09,10155.7,218630.55,Delivered,2024,5,May
10136774,504949.0,920392.0,Bengaluru,906831,910268,2025-10-04 13:11:48,20826.2,53146.85,Cancelled,2025,10,October
10136775,543016.0,920036.0,Bengaluru,910337,913264,2024-05-09 17:11:07,5211.9,81519.23,Delivered,2024,5,May
10136776,547780.0,,Jaipur,905372,912071,2025-06-27 05:23:09,6229.5,222403.18,Delivered,2025,6,June
10136777,526206.0,920341.0,Chennai,902722,912219,2025-04-08 20:31:04,26930.7,100877.75,Delivered,2025,4,April
10136778,519238.0,920122.0,Mumbai,907804,910045,2023-10-27 17:51:17,1336.0,213932.46,Delivered,2023,10,October
10136779,500285.0,920187.0,Bengaluru,905343,910993,2024-09-26 15:49:56,24158.5,181444.57,Delivered,2024,9,September
10136780,515539.0,920126.0,Kolkata,903108,913805,2025-12-10 11:07:33,8985.7,57900.92,In Transit,2025,12,December
10136781,529945.0,920367.0,Jaipur,907131,912099,2024-02-22 10:59:37,5957.0,137672.92,Delivered,2024,2,February
10136782,534614.0,920263.0,Pune,906457,912134,2025-10-26 16:57:58,16437.4,55969.81,Delivered,2025,10,October
10136783,520410.0,920142.0,Hyderabad,911862,910544,2024-01-12 16:55:15,2056.2,138204.53,Cancelled,2024,1,January
10136784,532044.0,920066.0,Pune,908769,912324,2025-02-16 17:24:38,27634.0,217194.02,Delivered,2025,2,February
10136785,535224.0,920284.0,Hyderabad,903303,911197,2024-08-30 00:37:59,21192.6,135408.68,Failed,2024,8,August
10136786,518207.0,920161.0,Hyderabad,906482,910329,2023-02-22 05:16:08,10352.5,228746.59,Cancelled,2023,2,February
10136787,512030.0,920367.0,Bengaluru,907369,910367,2024-06-19 17:40:30,8974.5,41237.42,Failed,2024,6,June
10136788,500145.0,920041.0,Chennai,908924,912675,2025-09-19 22:23:43,15174.8,187191.5,Delivered,2025,9,September
10136789,533402.0,920168.0,Hyderabad,908977,910810,2023-05-16 22:33:27,5664.8,81818.0,Delivered,2023,5,May
10136790,540590.0,920206.0,Mumbai,902638,913448,2024-01-30 15:34:14,5021.8,107769.88,Delivered,2024,1,January
10136791,525860.0,920321.0,Hyderabad,905531,910204,2024-07-09 04:50:07,4684.6,54499.99,Delivered,2024,7,July
10136792,501677.0,920322.0,Jaipur,902022,913269,2025-01-15 06:39:05,1876.4,203763.58,Cancelled,2025,1,January
10136793,526463.0,920044.0,Bengaluru,902975,912501,2024-04-26 18:15:49,27378.9,17226.12,Delivered,2024,4,April
10136794,504833.0,920178.0,Hyderabad,902917,910985,2025-11-14 23:46:16,6467.3,226164.62,Delivered,2025,11,November
10136795,515083.0,920180.0,Delhi,910876,910419,2024-02-01 16:52:02,16517.5,218790.24,Delivered,2024,2,February
10136796,523732.0,920155.0,Hyderabad,900458,913483,2023-03-14 10:33:50,3758.3,161693.28,Delivered,2023,3,March
10136797,505463.0,920181.0,Mumbai,906077,910690,2025-08-05 21:08:21,21452.3,127553.84,Delivered,2025,8,August
10136798,516139.0,920036.0,Hyderabad,911250,913891,2024-07-07 19:27:37,5987.6,18216.48,Delivered,2024,7,July
10136799,526037.0,920232.0,Delhi,910346,911949,2025-10-26 19:31:54,27918.1,30737.87,Delivered,2025,10,October
10136800,549021.0,920023.0,Hyderabad,904222,913013,2025-03-05 08:03:11,23314.5,186602.86,Delivered,2025,3,March
10136801,521825.0,920335.0,Jaipur,902560,911388,2023-05-29 22:10:48,26156.8,51848.95,Delivered,2023,5,May
10136802,541827.0,920225.0,Pune,907266,913351,2023-08-01 19:20:06,25140.2,138664.26,Delivered,2023,8,August
10136803,529546.0,920158.0,Jaipur,900068,911529,2024-12-30 10:44:50,12539.5,246165.07,Delivered,2024,12,December
10136804,501391.0,920048.0,Hyderabad,908084,913783,2024-06-01 06:09:44,6478.9,63299.92,Delivered,2024,6,June
10136805,522138.0,920381.0,Hyderabad,911098,910919,2023-08-21 17:52:47,27182.4,51384.03,Delivered,2023,8,August
10136806,528560.0,920219.0,Mumbai,906467,913715,2023-09-06 04:14:49,15585.1,156063.14,Delivered,2023,9,September
10136807,539091.0,920264.0,Jaipur,907358,912700,2025-02-12 04:48:17,2967.2,43716.69,Delivered,2025,2,February
10136808,529965.0,920274.0,Delhi,903700,912314,2024-05-11 16:31:24,797.0,53991.01,Delivered,2024,5,May
10136809,521608.0,920170.0,Bengaluru,903786,912300,2024-02-08 17:46:43,19083.1,55934.12,Delivered,2024,2,February
10136810,529460.0,920200.0,Jaipur,903121,912554,2025-02-25 17:37:18,7578.3,182863.26,Delivered,2025,2,February
10136811,538600.0,920138.0,Hyderabad,902615,910535,2024-03-13 21:35:46,23291.6,94540.88,Delivered,2024,3,March
10136812,500576.0,920080.0,Chennai,905940,912373,2024-02-02 20:15:08,27528.6,218065.46,Delivered,2024,2,February
10136813,507571.0,920122.0,Mumbai,901779,910580,2023-03-16 22:54:40,14385.1,32360.05,Delivered,2023,3,March
10136814,502591.0,920328.0,Delhi,910556,912665,2024-12-03 14:32:49,10513.3,122238.63,Delivered,2024,12,December
10136815,524766.0,920342.0,Jaipur,906597,913384,2023-09-09 12:59:50,6320.9,39064.95,Delivered,2023,9,September
10136816,507561.0,920186.0,Hyderabad,909363,913409,2025-02-28 23:40:03,9776.1,227615.14,Delivered,2025,2,February
10136817,531791.0,920373.0,Mumbai,911938,911480,2024-05-28 23:18:43,22863.8,43225.06,Delivered,2024,5,May
10136818,529304.0,920258.0,Pune,909528,910296,2023-02-26 17:19:23,5334.7,95827.27,Delivered,2023,2,February
10136819,540113.0,920051.0,Mumbai,908552,911662,2024-09-22 11:13:15,2904.6,229100.88,Delivered,2024,9,September
10136820,532822.0,920090.0,Delhi,908958,911921,2023-09-28 06:35:19,24834.9,166852.43,Delivered,2023,9,September
10136821,543460.0,920145.0,Mumbai,900793,910864,2024-10-04 18:47:16,16911.8,7159.58,Delivered,2024,10,October
10136822,547206.0,920104.0,Delhi,905505,910086,2025-03-27 19:06:33,16228.8,103265.48,Delivered,2025,3,March
10136823,529708.0,920355.0,Jaipur,903163,913321,2025-12-16 23:30:21,9614.9,13498.25,Delivered,2025,12,December
10136824,538459.0,920140.0,Hyderabad,902407,912647,2024-03-12 19:44:23,5632.4,184355.31,Cancelled,2024,3,March
10136825,542386.0,920316.0,Delhi,910779,912432,2024-05-11 00:48:09,13200.8,3734.16,Failed,2024,5,May
10136826,512825.0,920011.0,Chennai,904895,911384,2024-09-29 19:58:55,23916.4,168883.49,Failed,2024,9,September
10136827,537888.0,920317.0,Bengaluru,902653,912139,2025-11-21 07:08:31,260.4,2225.43,Cancelled,2025,11,November
10136828,516169.0,920376.0,Kolkata,906253,911463,2024-07-15 08:32:56,18853.3,219996.65,Delivered,2024,7,July
10136829,548473.0,920069.0,Pune,909666,912701,2024-07-07 16:08:22,25090.5,162348.22,Delivered,2024,7,July
10136830,543718.0,920126.0,Pune,908531,910689,2023-09-26 23:33:12,24713.4,231358.37,Delivered,2023,9,September
10136831,546416.0,920253.0,Chennai,908152,910098,2024-06-27 03:15:04,10015.5,137031.39,Delivered,2024,6,June
10136832,515191.0,920038.0,Hyderabad,904556,911294,2025-05-13 03:32:00,19353.0,127139.98,Failed,2025,5,May
10136833,517579.0,920251.0,Chennai,904039,912873,2024-05-19 20:15:26,252.8,181331.47,Delivered,2024,5,May
10136834,518206.0,920248.0,Jaipur,905857,913904,2023-09-08 12:00:04,15804.5,68697.39,Delivered,2023,9,September
10136835,511113.0,920211.0,Pune,905695,913371,2023-02-17 03:06:54,16143.8,205150.45,Delivered,2023,2,February
10136836,549613.0,920027.0,Mumbai,906704,913150,2023-11-08 01:19:18,3886.1,180837.52,Failed,2023,11,November
10136837,525261.0,920260.0,Pune,900071,910821,2025-07-07 14:06:56,20847.2,78134.82,Delivered,2025,7,July
10136838,516528.0,920385.0,Hyderabad,903443,912580,2023-12-19 19:55:54,11571.4,155142.07,Delivered,2023,12,December
10136839,508798.0,920146.0,Hyderabad,910237,912133,2023-10-10 04:08:33,11077.8,131834.52,Delivered,2023,10,October
10136840,543922.0,920291.0,Delhi,909890,912301,2024-02-06 13:44:31,17933.5,237280.43,In Transit,2024,2,February
10136841,536761.0,920111.0,Mumbai,902428,913141,2023-07-01 05:54:57,17549.6,140314.34,Delivered,2023,7,July
10136842,506658.0,920168.0,Pune,906193,912916,2025-06-27 12:14:23,11507.6,246616.98,Cancelled,2025,6,June
10136843,516734.0,920117.0,Hyderabad,902115,913478,2024-05-18 08:54:00,6495.4,177445.9,Delivered,2024,5,May
10136844,542300.0,920120.0,Jaipur,909998,912381,2023-03-03 15:39:49,12642.7,3755.52,Delivered,2023,3,March
10136845,518561.0,920079.0,Jaipur,909868,910983,2023-09-28 05:16:18,24605.7,89501.19,Delivered,2023,9,September
10136846,548955.0,920009.0,Mumbai,911184,913937,2024-09-07 16:08:51,13741.2,122977.57,Cancelled,2024,9,September
10136847,522398.0,920021.0,Jaipur,906417,910579,2024-01-26 14:51:43,25079.8,98662.52,Delivered,2024,1,January
10136848,515338.0,920348.0,Hyderabad,907616,912891,2024-08-31 22:38:05,3750.2,8268.52,Delivered,2024,8,August
10136849,546183.0,920279.0,Delhi,901993,910515,2023-10-28 22:02:28,24096.7,127245.81,Delivered,2023,10,October
10136850,529632.0,920120.0,Jaipur,909061,913175,2024-10-25 11:08:31,18383.3,133929.77,In Transit,2024,10,October
10136851,536925.0,920202.0,Mumbai,910684,913399,2025-12-28 19:13:29,18966.3,154031.07,Cancelled,2025,12,December
10136852,504016.0,920170.0,Delhi,902481,912916,2024-11-25 20:44:17,4433.2,136716.47,Cancelled,2024,11,November
10136853,530726.0,920390.0,Delhi,902684,911817,2024-09-19 08:55:19,16893.7,65621.97,Delivered,2024,9,September
10136854,544055.0,920122.0,Delhi,909986,911778,2024-05-08 09:37:25,5070.4,44402.37,Delivered,2024,5,May
10136855,509656.0,920277.0,Mumbai,910455,912334,2025-04-26 04:06:00,9349.5,205211.61,Delivered,2025,4,April
10136856,502637.0,920112.0,Hyderabad,905718,912983,2025-11-04 13:45:25,6524.7,179929.65,Delivered,2025,11,November
10136857,543954.0,920245.0,Hyderabad,904752,913131,2024-08-02 06:20:18,22402.0,75973.11,Delivered,2024,8,August
10136858,545629.0,920266.0,HYDERABAD,903139,910709,2024-03-05 10:01:32,24875.8,140638.58,Cancelled,2024,3,March
10136859,541072.0,920303.0,Bengaluru,908270,913793,2025-12-03 11:11:43,21818.8,49341.85,Delivered,2025,12,December
